pair_id,speaker,word,label_a,label_b,file_a,file_b
YAF_moon_neutral_sad,YAF,moon,neutral,sad,YAF_moon_neutral.wav,YAF_moon_sad.wav
YAF_moon_neutral_angry,YAF,moon,neutral,angry,YAF_moon_neutral.wav,YAF_moon_angry.wav
YAF_moon_happy_sad,YAF,moon,happy,sad,YAF_moon_happy.wav,YAF_moon_sad.wav
YAF_moon_happy_angry,YAF,moon,happy,angry,YAF_moon_happy.wav,YAF_moon_angry.wav
YAF_moon_sad_angry,YAF,moon,sad,angry,YAF_moon_sad.wav,YAF_moon_angry.wav
YAF_mop_neutral_happy,YAF,mop,neutral,happy,YAF_mop_neutral.wav,YAF_mop_happy.wav
YAF_mop_neutral_sad,YAF,mop,neutral,sad,YAF_mop_neutral.wav,YAF_mop_sad.wav
YAF_mop_neutral_angry,YAF,mop,neutral,angry,YAF_mop_neutral.wav,YAF_mop_angry.wav
YAF_mop_happy_sad,YAF,mop,happy,sad,YAF_mop_happy.wav,YAF_mop_sad.wav
YAF_mop_happy_angry,YAF,mop,happy,angry,YAF_mop_happy.wav,YAF_mop_angry.wav
YAF_mop_sad_angry,YAF,mop,sad,angry,YAF_mop_sad.wav,YAF_mop_angry.wav
YAF_mouse_neutral_happy,YAF,mouse,neutral,happy,YAF_mouse_neutral.wav,YAF_mouse_happy.wav
YAF_mouse_neutral_sad,YAF,mouse,neutral,sad,YAF_mouse_neutral.wav,YAF_mouse_sad.wav
YAF_mouse_neutral_angry,YAF,mouse,neutral,angry,YAF_mouse_neutral.wav,YAF_mouse_angry.wav
YAF_mouse_happy_sad,YAF,mouse,happy,sad,YAF_mouse_happy.wav,YAF_mouse_sad.wav
YAF_mouse_happy_angry,YAF,mouse,happy,angry,YAF_mouse_happy.wav,YAF_mouse_angry.wav
YAF_mouse_sad_angry,YAF,mouse,sad,angry,YAF_mouse_sad.wav,YAF_mouse_angry.wav
YAF_nag_neutral_happy,YAF,nag,neutral,happy,YAF_nag_neutral.wav,YAF_nag_happy.wav
YAF_nag_neutral_sad,YAF,nag,neutral,sad,YAF_nag_neutral.wav,YAF_nag_sad.wav
YAF_nag_neutral_angry,YAF,nag,neutral,angry,YAF_nag_neutral.wav,YAF_nag_angry.wav
YAF_nag_happy_sad,YAF,nag,happy,sad,YAF_nag_happy.wav,YAF_nag_sad.wav
YAF_nag_happy_angry,YAF,nag,happy,angry,YAF_nag_happy.wav,YAF_nag_angry.wav
YAF_nag_sad_angry,YAF,nag,sad,angry,YAF_nag_sad.wav,YAF_nag_angry.wav
YAF_name_neutral_happy,YAF,name,neutral,happy,YAF_name_neutral.wav,YAF_name_happy.wav
YAF_name_neutral_sad,YAF,name,neutral,sad,YAF_name_neutral.wav,YAF_name_sad.wav
YAF_name_neutral_angry,YAF,name,neutral,angry,YAF_name_neutral.wav,YAF_name_angry.wav
YAF_name_happy_sad,YAF,name,happy,sad,YAF_name_happy.wav,YAF_name_sad.wav
YAF_name_happy_angry,YAF,name,happy,angry,YAF_name_happy.wav,YAF_name_angry.wav
YAF_name_sad_angry,YAF,name,sad,angry,YAF_name_sad.wav,YAF_name_angry.wav
YAF_near_neutral_happy,YAF,near,neutral,happy,YAF_near_neutral.wav,YAF_near_happy.wav
YAF_near_neutral_sad,YAF,near,neutral,sad,YAF_near_neutral.wav,YAF_near_sad.wav
YAF_near_neutral_angry,YAF,near,neutral,angry,YAF_near_neutral.wav,YAF_near_angry.wav
YAF_near_happy_sad,YAF,near,happy,sad,YAF_near_happy.wav,YAF_near_sad.wav
YAF_near_happy_angry,YAF,near,happy,angry,YAF_near_happy.wav,YAF_near_angry.wav
YAF_near_sad_angry,YAF,near,sad,angry,YAF_near_sad.wav,YAF_near_angry.wav
YAF_neat_neutral_happy,YAF,neat,neutral,happy,YAF_neat_neutral.wav,YAF_neat_happy.wav
YAF_neat_neutral_sad,YAF,neat,neutral,sad,YAF_neat_neutral.wav,YAF_neat_sad.wav
YAF_neat_neutral_angry,YAF,neat,neutral,angry,YAF_neat_neutral.wav,YAF_neat_angry.wav
YAF_neat_happy_sad,YAF,neat,happy,sad,YAF_neat_happy.wav,YAF_neat_sad.wav
YAF_neat_happy_angry,YAF,neat,happy,angry,YAF_neat_happy.wav,YAF_neat_angry.wav
YAF_neat_sad_angry,YAF,neat,sad,angry,YAF_neat_sad.wav,YAF_neat_angry.wav
YAF_nice_neutral_happy,YAF,nice,neutral,happy,YAF_nice_neutral.wav,YAF_nice_happy.wav
YAF_nice_neutral_sad,YAF,nice,neutral,sad,YAF_nice_neutral.wav,YAF_nice_sad.wav
YAF_nice_neutral_angry,YAF,nice,neutral,angry,YAF_nice_neutral.wav,YAF_nice_angry.wav
YAF_nice_happy_sad,YAF,nice,happy,sad,YAF_nice_happy.wav,YAF_nice_sad.wav
YAF_nice_happy_angry,YAF,nice,happy,angry,YAF_nice_happy.wav,YAF_nice_angry.wav
YAF_nice_sad_angry,YAF,nice,sad,angry,YAF_nice_sad.wav,YAF_nice_angry.wav
YAF_note_neutral_happy,YAF,note,neutral,happy,YAF_note_neutral.wav,YAF_note_happy.wav
YAF_note_neutral_sad,YAF,note,neutral,sad,YAF_note_neutral.wav,YAF_note_sad.wav
YAF_note_neutral_angry,YAF,note,neutral,angry,YAF_note_neutral.wav,YAF_note_angry.wav
YAF_note_happy_sad,YAF,note,happy,sad,YAF_note_happy.wav,YAF_note_sad.wav
YAF_note_happy_angry,YAF,note,happy,angry,YAF_note_happy.wav,YAF_note_angry.wav
YAF_note_sad_angry,YAF,note,sad,angry,YAF_note_sad.wav,YAF_note_angry.wav
YAF_numb_neutral_happy,YAF,numb,neutral,happy,YAF_numb_neutral.wav,YAF_numb_happy.wav
YAF_numb_neutral_sad,YAF,numb,neutral,sad,YAF_numb_neutral.wav,YAF_numb_sad.wav
YAF_numb_neutral_angry,YAF,numb,neutral,angry,YAF_numb_neutral.wav,YAF_numb_angry.wav
YAF_numb_happy_sad,YAF,numb,happy,sad,YAF_numb_happy.wav,YAF_numb_sad.wav
YAF_numb_happy_angry,YAF,numb,happy,angry,YAF_numb_happy.wav,YAF_numb_angry.wav
YAF_numb_sad_angry,YAF,numb,sad,angry,YAF_numb_sad.wav,YAF_numb_angry.wav
YAF_pad_neutral_happy,YAF,pad,neutral,happy,YAF_pad_neutral.wav,YAF_pad_happy.wav
YAF_pad_neutral_sad,YAF,pad,neutral,sad,YAF_pad_neutral.wav,YAF_pad_sad.wav
YAF_pad_neutral_angry,YAF,pad,neutral,angry,YAF_pad_neutral.wav,YAF_pad_angry.wav
YAF_pad_happy_sad,YAF,pad,happy,sad,YAF_pad_happy.wav,YAF_pad_sad.wav
YAF_pad_happy_angry,YAF,pad,happy,angry,YAF_pad_happy.wav,YAF_pad_angry.wav
YAF_pad_sad_angry,YAF,pad,sad,angry,YAF_pad_sad.wav,YAF_pad_angry.wav
YAF_page_neutral_happy,YAF,page,neutral,happy,YAF_page_neutral.wav,YAF_page_happy.wav
YAF_page_neutral_sad,YAF,page,neutral,sad,YAF_page_neutral.wav,YAF_page_sad.wav
YAF_page_neutral_angry,YAF,page,neutral,angry,YAF_page_neutral.wav,YAF_page_angry.wav
YAF_page_happy_sad,YAF,page,happy,sad,YAF_page_happy.wav,YAF_page_sad.wav
YAF_page_happy_angry,YAF,page,happy,angry,YAF_page_happy.wav,YAF_page_angry.wav
YAF_page_sad_angry,YAF,page,sad,angry,YAF_page_sad.wav,YAF_page_angry.wav
YAF_pain_neutral_happy,YAF,pain,neutral,happy,YAF_pain_neutral.wav,YAF_pain_happy.wav
YAF_pain_neutral_sad,YAF,pain,neutral,sad,YAF_pain_neutral.wav,YAF_pain_sad.wav
YAF_pain_neutral_angry,YAF,pain,neutral,angry,YAF_pain_neutral.wav,YAF_pain_angry.wav
YAF_pain_happy_sad,YAF,pain,happy,sad,YAF_pain_happy.wav,YAF_pain_sad.wav
YAF_pain_happy_angry,YAF,pain,happy,angry,YAF_pain_happy.wav,YAF_pain_angry.wav
YAF_pain_sad_angry,YAF,pain,sad,angry,YAF_pain_sad.wav,YAF_pain_angry.wav
YAF_pass_neutral_happy,YAF,pass,neutral,happy,YAF_pass_neutral.wav,YAF_pass_happy.wav
YAF_pass_neutral_sad,YAF,pass,neutral,sad,YAF_pass_neutral.wav,YAF_pass_sad.wav
YAF_pass_neutral_angry,YAF,pass,neutral,angry,YAF_pass_neutral.wav,YAF_pass_angry.wav
YAF_pass_happy_sad,YAF,pass,happy,sad,YAF_pass_happy.wav,YAF_pass_sad.wav
YAF_pass_happy_angry,YAF,pass,happy,angry,YAF_pass_happy.wav,YAF_pass_angry.wav
YAF_pass_sad_angry,YAF,pass,sad,angry,YAF_pass_sad.wav,YAF_pass_angry.wav
YAF_pearl_neutral_happy,YAF,pearl,neutral,happy,YAF_pearl_neutral.wav,YAF_pearl_happy.wav
YAF_pearl_neutral_sad,YAF,pearl,neutral,sad,YAF_pearl_neutral.wav,YAF_pearl_sad.wav
YAF_pearl_neutral_angry,YAF,pearl,neutral,angry,YAF_pearl_neutral.wav,YAF_pearl_angry.wav
YAF_pearl_happy_sad,YAF,pearl,happy,sad,YAF_pearl_happy.wav,YAF_pearl_sad.wav
YAF_pearl_happy_angry,YAF,pearl,happy,angry,YAF_pearl_happy.wav,YAF_pearl_angry.wav
YAF_pearl_sad_angry,YAF,pearl,sad,angry,YAF_pearl_sad.wav,YAF_pearl_angry.wav
YAF_peg_neutral_happy,YAF,peg,neutral,happy,YAF_peg_neutral.wav,YAF_peg_happy.wav
YAF_peg_neutral_sad,YAF,peg,neutral,sad,YAF_peg_neutral.wav,YAF_peg_sad.wav
YAF_peg_neutral_angry,YAF,peg,neutral,angry,YAF_peg_neutral.wav,YAF_peg_angry.wav
YAF_peg_happy_sad,YAF,peg,happy,sad,YAF_peg_happy.wav,YAF_peg_sad.wav
YAF_peg_happy_angry,YAF,peg,happy,angry,YAF_peg_happy.wav,YAF_peg_angry.wav
YAF_peg_sad_angry,YAF,peg,sad,angry,YAF_peg_sad.wav,YAF_peg_angry.wav
YAF_perch_neutral_happy,YAF,perch,neutral,happy,YAF_perch_neutral.wav,YAF_perch_happy.wav
YAF_perch_neutral_sad,YAF,perch,neutral,sad,YAF_perch_neutral.wav,YAF_perch_sad.wav
YAF_perch_neutral_angry,YAF,perch,neutral,angry,YAF_perch_neutral.wav,YAF_perch_angry.wav
YAF_perch_happy_sad,YAF,perch,happy,sad,YAF_perch_happy.wav,YAF_perch_sad.wav
YAF_perch_happy_angry,YAF,perch,happy,angry,YAF_perch_happy.wav,YAF_perch_angry.wav
YAF_perch_sad_angry,YAF,perch,sad,angry,YAF_perch_sad.wav,YAF_perch_angry.wav
YAF_phone_neutral_happy,YAF,phone,neutral,happy,YAF_phone_neutral.wav,YAF_phone_happy.wav
YAF_phone_neutral_sad,YAF,phone,neutral,sad,YAF_phone_neutral.wav,YAF_phone_sad.wav
YAF_phone_neutral_angry,YAF,phone,neutral,angry,YAF_phone_neutral.wav,YAF_phone_angry.wav
YAF_phone_happy_sad,YAF,phone,happy,sad,YAF_phone_happy.wav,YAF_phone_sad.wav
YAF_phone_happy_angry,YAF,phone,happy,angry,YAF_phone_happy.wav,YAF_phone_angry.wav
YAF_phone_sad_angry,YAF,phone,sad,angry,YAF_phone_sad.wav,YAF_phone_angry.wav
YAF_pick_neutral_happy,YAF,pick,neutral,happy,YAF_pick_neutral.wav,YAF_pick_happy.wav
YAF_pick_neutral_sad,YAF,pick,neutral,sad,YAF_pick_neutral.wav,YAF_pick_sad.wav
YAF_pick_neutral_angry,YAF,pick,neutral,angry,YAF_pick_neutral.wav,YAF_pick_angry.wav
YAF_pick_happy_sad,YAF,pick,happy,sad,YAF_pick_happy.wav,YAF_pick_sad.wav
YAF_pick_happy_angry,YAF,pick,happy,angry,YAF_pick_happy.wav,YAF_pick_angry.wav
YAF_pick_sad_angry,YAF,pick,sad,angry,YAF_pick_sad.wav,YAF_pick_angry.wav
YAF_pike_neutral_happy,YAF,pike,neutral,happy,YAF_pike_neutral.wav,YAF_pike_happy.wav
YAF_pike_neutral_sad,YAF,pike,neutral,sad,YAF_pike_neutral.wav,YAF_pike_sad.wav
YAF_pike_neutral_angry,YAF,pike,neutral,angry,YAF_pike_neutral.wav,YAF_pike_angry.wav
YAF_pike_happy_sad,YAF,pike,happy,sad,YAF_pike_happy.wav,YAF_pike_sad.wav
YAF_pike_happy_angry,YAF,pike,happy,angry,YAF_pike_happy.wav,YAF_pike_angry.wav
YAF_pike_sad_angry,YAF,pike,sad,angry,YAF_pike_sad.wav,YAF_pike_angry.wav
YAF_pole_neutral_happy,YAF,pole,neutral,happy,YAF_pole_neutral.wav,YAF_pole_happy.wav
YAF_pole_neutral_sad,YAF,pole,neutral,sad,YAF_pole_neutral.wav,YAF_pole_sad.wav
YAF_pole_neutral_angry,YAF,pole,neutral,angry,YAF_pole_neutral.wav,YAF_pole_angry.wav
YAF_pole_happy_sad,YAF,pole,happy,sad,YAF_pole_happy.wav,YAF_pole_sad.wav
YAF_pole_happy_angry,YAF,pole,happy,angry,YAF_pole_happy.wav,YAF_pole_angry.wav
YAF_pole_sad_angry,YAF,pole,sad,angry,YAF_pole_sad.wav,YAF_pole_angry.wav
YAF_pool_neutral_happy,YAF,pool,neutral,happy,YAF_pool_neutral.wav,YAF_pool_happy.wav
YAF_pool_neutral_sad,YAF,pool,neutral,sad,YAF_pool_neutral.wav,YAF_pool_sad.wav
YAF_pool_neutral_angry,YAF,pool,neutral,angry,YAF_pool_neutral.wav,YAF_pool_angry.wav
YAF_pool_happy_sad,YAF,pool,happy,sad,YAF_pool_happy.wav,YAF_pool_sad.wav
YAF_pool_happy_angry,YAF,pool,happy,angry,YAF_pool_happy.wav,YAF_pool_angry.wav
YAF_pool_sad_angry,YAF,pool,sad,angry,YAF_pool_sad.wav,YAF_pool_angry.wav
YAF_puff_neutral_happy,YAF,puff,neutral,happy,YAF_puff_neutral.wav,YAF_puff_happy.wav
YAF_puff_neutral_sad,YAF,puff,neutral,sad,YAF_puff_neutral.wav,YAF_puff_sad.wav
YAF_puff_neutral_angry,YAF,puff,neutral,angry,YAF_puff_neutral.wav,YAF_puff_angry.wav
YAF_puff_happy_sad,YAF,puff,happy,sad,YAF_puff_happy.wav,YAF_puff_sad.wav
YAF_puff_happy_angry,YAF,puff,happy,angry,YAF_puff_happy.wav,YAF_puff_angry.wav
YAF_puff_sad_angry,YAF,puff,sad,angry,YAF_puff_sad.wav,YAF_puff_angry.wav
YAF_rag_neutral_happy,YAF,rag,neutral,happy,YAF_rag_neutral.wav,YAF_rag_happy.wav
YAF_rag_neutral_sad,YAF,rag,neutral,sad,YAF_rag_neutral.wav,YAF_rag_sad.wav
YAF_rag_neutral_angry,YAF,rag,neutral,angry,YAF_rag_neutral.wav,YAF_rag_angry.wav
YAF_rag_happy_sad,YAF,rag,happy,sad,YAF_rag_happy.wav,YAF_rag_sad.wav
YAF_rag_happy_angry,YAF,rag,happy,angry,YAF_rag_happy.wav,YAF_rag_angry.wav
YAF_rag_sad_angry,YAF,rag,sad,angry,YAF_rag_sad.wav,YAF_rag_angry.wav
YAF_raid_neutral_happy,YAF,raid,neutral,happy,YAF_raid_neutral.wav,YAF_raid_happy.wav
YAF_raid_neutral_sad,YAF,raid,neutral,sad,YAF_raid_neutral.wav,YAF_raid_sad.wav
YAF_raid_neutral_angry,YAF,raid,neutral,angry,YAF_raid_neutral.wav,YAF_raid_angry.wav
YAF_raid_happy_sad,YAF,raid,happy,sad,YAF_raid_happy.wav,YAF_raid_sad.wav
YAF_raid_happy_angry,YAF,raid,happy,angry,YAF_raid_happy.wav,YAF_raid_angry.wav
YAF_raid_sad_angry,YAF,raid,sad,angry,YAF_raid_sad.wav,YAF_raid_angry.wav
YAF_rain_neutral_happy,YAF,rain,neutral,happy,YAF_rain_neutral.wav,YAF_rain_happy.wav
YAF_rain_neutral_sad,YAF,rain,neutral,sad,YAF_rain_neutral.wav,YAF_rain_sad.wav
YAF_rain_neutral_angry,YAF,rain,neutral,angry,YAF_rain_neutral.wav,YAF_rain_angry.wav
YAF_rain_happy_sad,YAF,rain,happy,sad,YAF_rain_happy.wav,YAF_rain_sad.wav
YAF_rain_happy_angry,YAF,rain,happy,angry,YAF_rain_happy.wav,YAF_rain_angry.wav
YAF_rain_sad_angry,YAF,rain,sad,angry,YAF_rain_sad.wav,YAF_rain_angry.wav
YAF_raise_neutral_happy,YAF,raise,neutral,happy,YAF_raise_neutral.wav,YAF_raise_happy.wav
YAF_raise_neutral_sad,YAF,raise,neutral,sad,YAF_raise_neutral.wav,YAF_raise_sad.wav
YAF_raise_neutral_angry,YAF,raise,neutral,angry,YAF_raise_neutral.wav,YAF_raise_angry.wav
YAF_raise_happy_sad,YAF,raise,happy,sad,YAF_raise_happy.wav,YAF_raise_sad.wav
YAF_raise_happy_angry,YAF,raise,happy,angry,YAF_raise_happy.wav,YAF_raise_angry.wav
YAF_raise_sad_angry,YAF,raise,sad,angry,YAF_raise_sad.wav,YAF_raise_angry.wav
YAF_rat_neutral_happy,YAF,rat,neutral,happy,YAF_rat_neutral.wav,YAF_rat_happy.wav
YAF_rat_neutral_sad,YAF,rat,neutral,sad,YAF_rat_neutral.wav,YAF_rat_sad.wav
YAF_rat_neutral_angry,YAF,rat,neutral,angry,YAF_rat_neutral.wav,YAF_rat_angry.wav
YAF_rat_happy_sad,YAF,rat,happy,sad,YAF_rat_happy.wav,YAF_rat_sad.wav
YAF_rat_happy_angry,YAF,rat,happy,angry,YAF_rat_happy.wav,YAF_rat_angry.wav
YAF_rat_sad_angry,YAF,rat,sad,angry,YAF_rat_sad.wav,YAF_rat_angry.wav
YAF_reach_neutral_happy,YAF,reach,neutral,happy,YAF_reach_neutral.wav,YAF_reach_happy.wav
YAF_reach_neutral_sad,YAF,reach,neutral,sad,YAF_reach_neutral.wav,YAF_reach_sad.wav
YAF_reach_neutral_angry,YAF,reach,neutral,angry,YAF_reach_neutral.wav,YAF_reach_angry.wav
YAF_reach_happy_sad,YAF,reach,happy,sad,YAF_reach_happy.wav,YAF_reach_sad.wav
YAF_reach_happy_angry,YAF,reach,happy,angry,YAF_reach_happy.wav,YAF_reach_angry.wav
YAF_reach_sad_angry,YAF,reach,sad,angry,YAF_reach_sad.wav,YAF_reach_angry.wav
YAF_read_neutral_happy,YAF,read,neutral,happy,YAF_read_neutral.wav,YAF_read_happy.wav
YAF_read_neutral_sad,YAF,read,neutral,sad,YAF_read_neutral.wav,YAF_read_sad.wav
YAF_read_neutral_angry,YAF,read,neutral,angry,YAF_read_neutral.wav,YAF_read_angry.wav
YAF_read_happy_sad,YAF,read,happy,sad,YAF_read_happy.wav,YAF_read_sad.wav
YAF_read_happy_angry,YAF,read,happy,angry,YAF_read_happy.wav,YAF_read_angry.wav
YAF_read_sad_angry,YAF,read,sad,angry,YAF_read_sad.wav,YAF_read_angry.wav
YAF_red_neutral_happy,YAF,red,neutral,happy,YAF_red_neutral.wav,YAF_red_happy.wav
YAF_red_neutral_sad,YAF,red,neutral,sad,YAF_red_neutral.wav,YAF_red_sad.wav
YAF_red_neutral_angry,YAF,red,neutral,angry,YAF_red_neutral.wav,YAF_red_angry.wav
YAF_red_happy_sad,YAF,red,happy,sad,YAF_red_happy.wav,YAF_red_sad.wav
YAF_red_happy_angry,YAF,red,happy,angry,YAF_red_happy.wav,YAF_red_angry.wav
YAF_red_sad_angry,YAF,red,sad,angry,YAF_red_sad.wav,YAF_red_angry.wav
YAF_ring_neutral_happy,YAF,ring,neutral,happy,YAF_ring_neutral.wav,YAF_ring_happy.wav
YAF_ring_neutral_sad,YAF,ring,neutral,sad,YAF_ring_neutral.wav,YAF_ring_sad.wav
YAF_ring_neutral_angry,YAF,ring,neutral,angry,YAF_ring_neutral.wav,YAF_ring_angry.wav
YAF_ring_happy_sad,YAF,ring,happy,sad,YAF_ring_happy.wav,YAF_ring_sad.wav
YAF_ring_happy_angry,YAF,ring,happy,angry,YAF_ring_happy.wav,YAF_ring_angry.wav
YAF_ring_sad_angry,YAF,ring,sad,angry,YAF_ring_sad.wav,YAF_ring_angry.wav
YAF_ripe_neutral_happy,YAF,ripe,neutral,happy,YAF_ripe_neutral.wav,YAF_ripe_happy.wav
YAF_ripe_neutral_sad,YAF,ripe,neutral,sad,YAF_ripe_neutral.wav,YAF_ripe_sad.wav
YAF_ripe_neutral_angry,YAF,ripe,neutral,angry,YAF_ripe_neutral.wav,YAF_ripe_angry.wav
YAF_ripe_happy_sad,YAF,ripe,happy,sad,YAF_ripe_happy.wav,YAF_ripe_sad.wav
YAF_ripe_happy_angry,YAF,ripe,happy,angry,YAF_ripe_happy.wav,YAF_ripe_angry.wav
YAF_ripe_sad_angry,YAF,ripe,sad,angry,YAF_ripe_sad.wav,YAF_ripe_angry.wav
YAF_road_neutral_happy,YAF,road,neutral,happy,YAF_road_neutral.wav,YAF_road_happy.wav
YAF_road_neutral_sad,YAF,road,neutral,sad,YAF_road_neutral.wav,YAF_road_sad.wav
YAF_road_neutral_angry,YAF,road,neutral,angry,YAF_road_neutral.wav,YAF_road_angry.wav
YAF_road_happy_sad,YAF,road,happy,sad,YAF_road_happy.wav,YAF_road_sad.wav
YAF_road_happy_angry,YAF,road,happy,angry,YAF_road_happy.wav,YAF_road_angry.wav
YAF_road_sad_angry,YAF,road,sad,angry,YAF_road_sad.wav,YAF_road_angry.wav
YAF_room_neutral_happy,YAF,room,neutral,happy,YAF_room_neutral.wav,YAF_room_happy.wav
YAF_room_neutral_sad,YAF,room,neutral,sad,YAF_room_neutral.wav,YAF_room_sad.wav
YAF_room_neutral_angry,YAF,room,neutral,angry,YAF_room_neutral.wav,YAF_room_angry.wav
YAF_room_happy_sad,YAF,room,happy,sad,YAF_room_happy.wav,YAF_room_sad.wav
YAF_room_happy_angry,YAF,room,happy,angry,YAF_room_happy.wav,YAF_room_angry.wav
YAF_room_sad_angry,YAF,room,sad,angry,YAF_room_sad.wav,YAF_room_angry.wav
YAF_rose_neutral_happy,YAF,rose,neutral,happy,YAF_rose_neutral.wav,YAF_rose_happy.wav
YAF_rose_neutral_sad,YAF,rose,neutral,sad,YAF_rose_neutral.wav,YAF_rose_sad.wav
YAF_rose_neutral_angry,YAF,rose,neutral,angry,YAF_rose_neutral.wav,YAF_rose_angry.wav
YAF_rose_happy_sad,YAF,rose,happy,sad,YAF_rose_happy.wav,YAF_rose_sad.wav
YAF_rose_happy_angry,YAF,rose,happy,angry,YAF_rose_happy.wav,YAF_rose_angry.wav
YAF_rose_sad_angry,YAF,rose,sad,angry,YAF_rose_sad.wav,YAF_rose_angry.wav
YAF_rot_neutral_happy,YAF,rot,neutral,happy,YAF_rot_neutral.wav,YAF_rot_happy.wav
YAF_rot_neutral_sad,YAF,rot,neutral,sad,YAF_rot_neutral.wav,YAF_rot_sad.wav
YAF_rot_neutral_angry,YAF,rot,neutral,angry,YAF_rot_neutral.wav,YAF_rot_angry.wav
YAF_rot_happy_sad,YAF,rot,happy,sad,YAF_rot_happy.wav,YAF_rot_sad.wav
YAF_rot_happy_angry,YAF,rot,happy,angry,YAF_rot_happy.wav,YAF_rot_angry.wav
YAF_rot_sad_angry,YAF,rot,sad,angry,YAF_rot_sad.wav,YAF_rot_angry.wav
YAF_rough_neutral_happy,YAF,rough,neutral,happy,YAF_rough_neutral.wav,YAF_rough_happy.wav
YAF_rough_neutral_sad,YAF,rough,neutral,sad,YAF_rough_neutral.wav,YAF_rough_sad.wav
YAF_rough_neutral_angry,YAF,rough,neutral,angry,YAF_rough_neutral.wav,YAF_rough_angry.wav
YAF_rough_happy_sad,YAF,rough,happy,sad,YAF_rough_happy.wav,YAF_rough_sad.wav
YAF_rough_happy_angry,YAF,rough,happy,angry,YAF_rough_happy.wav,YAF_rough_angry.wav
YAF_rough_sad_angry,YAF,rough,sad,angry,YAF_rough_sad.wav,YAF_rough_angry.wav
YAF_rush_neutral_happy,YAF,rush,neutral,happy,YAF_rush_neutral.wav,YAF_rush_happy.wav
YAF_rush_neutral_sad,YAF,rush,neutral,sad,YAF_rush_neutral.wav,YAF_rush_sad.wav
YAF_rush_neutral_angry,YAF,rush,neutral,angry,YAF_rush_neutral.wav,YAF_rush_angry.wav
YAF_rush_happy_sad,YAF,rush,happy,sad,YAF_rush_happy.wav,YAF_rush_sad.wav
YAF_rush_happy_angry,YAF,rush,happy,angry,YAF_rush_happy.wav,YAF_rush_angry.wav
YAF_rush_sad_angry,YAF,rush,sad,angry,YAF_rush_sad.wav,YAF_rush_angry.wav
YAF_said_neutral_happy,YAF,said,neutral,happy,YAF_said_neutral.wav,YAF_said_happy.wav
YAF_said_neutral_sad,YAF,said,neutral,sad,YAF_said_neutral.wav,YAF_said_sad.wav
YAF_said_neutral_angry,YAF,said,neutral,angry,YAF_said_neutral.wav,YAF_said_angry.wav
YAF_said_happy_sad,YAF,said,happy,sad,YAF_said_happy.wav,YAF_said_sad.wav
YAF_said_happy_angry,YAF,said,happy,angry,YAF_said_happy.wav,YAF_said_angry.wav
YAF_said_sad_angry,YAF,said,sad,angry,YAF_said_sad.wav,YAF_said_angry.wav
YAF_sail_neutral_happy,YAF,sail,neutral,happy,YAF_sail_neutral.wav,YAF_sail_happy.wav
YAF_sail_neutral_sad,YAF,sail,neutral,sad,YAF_sail_neutral.wav,YAF_sail_sad.wav
YAF_sail_neutral_angry,YAF,sail,neutral,angry,YAF_sail_neutral.wav,YAF_sail_angry.wav
YAF_sail_happy_sad,YAF,sail,happy,sad,YAF_sail_happy.wav,YAF_sail_sad.wav
YAF_sail_happy_angry,YAF,sail,happy,angry,YAF_sail_happy.wav,YAF_sail_angry.wav
YAF_sail_sad_angry,YAF,sail,sad,angry,YAF_sail_sad.wav,YAF_sail_angry.wav
YAF_search_neutral_happy,YAF,search,neutral,happy,YAF_search_neutral.wav,YAF_search_happy.wav
YAF_search_neutral_sad,YAF,search,neutral,sad,YAF_search_neutral.wav,YAF_search_sad.wav
YAF_search_neutral_angry,YAF,search,neutral,angry,YAF_search_neutral.wav,YAF_search_angry.wav
YAF_search_happy_sad,YAF,search,happy,sad,YAF_search_happy.wav,YAF_search_sad.wav
YAF_search_happy_angry,YAF,search,happy,angry,YAF_search_happy.wav,YAF_search_angry.wav
YAF_search_sad_angry,YAF,search,sad,angry,YAF_search_sad.wav,YAF_search_angry.wav
YAF_seize_neutral_happy,YAF,seize,neutral,happy,YAF_seize_neutral.wav,YAF_seize_happy.wav
YAF_seize_neutral_sad,YAF,seize,neutral,sad,YAF_seize_neutral.wav,YAF_seize_sad.wav
YAF_seize_neutral_angry,YAF,seize,neutral,angry,YAF_seize_neutral.wav,YAF_seize_angry.wav
YAF_seize_happy_sad,YAF,seize,happy,sad,YAF_seize_happy.wav,YAF_seize_sad.wav
YAF_seize_happy_angry,YAF,seize,happy,angry,YAF_seize_happy.wav,YAF_seize_angry.wav
YAF_seize_sad_angry,YAF,seize,sad,angry,YAF_seize_sad.wav,YAF_seize_angry.wav
YAF_sell_neutral_happy,YAF,sell,neutral,happy,YAF_sell_neutral.wav,YAF_sell_happy.wav
YAF_sell_neutral_sad,YAF,sell,neutral,sad,YAF_sell_neutral.wav,YAF_sell_sad.wav
YAF_sell_neutral_angry,YAF,sell,neutral,angry,YAF_sell_neutral.wav,YAF_sell_angry.wav
YAF_sell_happy_sad,YAF,sell,happy,sad,YAF_sell_happy.wav,YAF_sell_sad.wav
YAF_sell_happy_angry,YAF,sell,happy,angry,YAF_sell_happy.wav,YAF_sell_angry.wav
YAF_sell_sad_angry,YAF,sell,sad,angry,YAF_sell_sad.wav,YAF_sell_angry.wav
YAF_shack_neutral_happy,YAF,shack,neutral,happy,YAF_shack_neutral.wav,YAF_shack_happy.wav
